url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=IB616&Crsname=國際企業管理,異動,確認教師8/5,False,國際經營學程,IB616,1,不分班,"國際企業管理
INTERNATIONAL BUSINESS MANAGEMENT",3,期,True,50,5,52,-2,陳偉慶,"五2,3,4(管CM 4078)","['', '', '', '', '234', '', '']","《講授類》
限IBMBA學程及GHRM MBA學程學生修習，欲加選學生請於異常處理時加選。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GHRM501&Crsname=組織理論與管理,,,False,人管英語碩程,GHRM501,1,不分班,"組織理論與管理
ORGANIZATION THEORY & MANAGEMENT",3,期,True,50,2,27,23,林帆,"二8,6,7(管CM 1023)","['', '678', '', '', '', '', '']","《講授類》
與IBMBA併班上課，限IBMBA及GHRM MBA學生修習，欲加選學生請於異常處理時加選。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GHRM502&Crsname=組織行為,異動,更換教師及時間7/27,False,人管英語碩程,GHRM502,1,不分班,"組織行為
ORGANIZATIONAL BEHAVIOR",3,期,True,50,4,27,23,"王豫萱,鄭怡玲","一5,6,7(管CM 1032)","['567', '', '', '', '', '', '']","《講授類》
限IBMBA學程及GHRM MBA學程學生修習，欲加選學生請於異常處理階段辦理加選。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GHRM503&Crsname=人力資源管理,異動,更換時間及教室7/27,False,人管英語碩程,GHRM503,1,不分班,"人力資源管理
HUMAN RESOURCE MANAGEMENT",3,期,True,50,6,27,23,施欣宜,"一2,3,4(管CM 4112)","['234', '', '', '', '', '', '']","《講授類》
與企管碩BM506併班上課，限IBMBA及GHRM MBA學生修習，欲加選學生請於異常處理時加選。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GHRM510&Crsname=企業倫理與社會責任實踐,,,False,人管英語碩程,GHRM510,1,不分班,"企業倫理與社會責任實踐
THE PRACTICE OF CORPORATE ETHICS AND SOCIAL RESPONSIBILITY",2,期,True,50,0,26,24,劉易,"五6,7(管CM 4112)","['', '', '', '', '67', '', '']","《講授類》
與IBMBA併班上課，限IBMBA及GHRM MBA學生修習，欲加選學生請於異常處理時加選。","['企業社會責任學程', '公共事務與企業社會責任微學程']",True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GHRM511&Crsname=永續領導力論壇,,,False,人管英語碩程,GHRM511,1,不分班,"永續領導力論壇
SUSTAINABLE LEADERSHIP FORUM",1,期,True,50,0,26,24,劉易,五8(管CM 4112),"['', '', '', '', '8', '', '']","《研討類》
與IBMBA併班上課，限IBMBA及GHRM MBA學生修習，欲加選學生請於異常處理時加選。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GHRM532&Crsname=創業精神與人力資源管理,,,False,人管英語碩程,GHRM532,0,不分班,"創業精神與人力資源管理
ENTREPRENEURSHIP AND HUMAN RESOURCE MANAGEMENT",3,期,False,30,7,0,30,雷英瑞,"五2,3,4(管CM 3022)","['', '', '', '', '234', '', '']","《講授類》
限IBMBA學程及GHRM MBA學程學生修習，欲加選學生請於異常處理階段辦理加選。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GHRM650&Crsname=國際行銷管理,,,False,人管英語碩程,GHRM650,0,不分班,"國際行銷管理
INTERNATIONAL MARKETING MANAGEMENT",3,期,False,35,6,0,35,陳文鑫,"四2,3,4(管CM 1032)","['', '', '', '234', '', '', '']","《講授類》
與IBMBA併班上課，限IBMBA及GHRM MBA學生修習，欲加選學生請於異常處理時加選。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GHRM652&Crsname=工作與文化,,,False,人管英語碩程,GHRM652,0,不分班,"工作與文化
WORK AND CULTURE",3,期,False,30,7,0,30,林帆,"三5,6,7(管CM 1023)","['', '', '567', '', '', '', '']","《講授類》
限IBMBA學程及GHRM MBA學程學生修習，欲加選學生請於異常處理階段辦理加選。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GHRM653&Crsname=跨文化管理,異動,更換時間及教室8/4,False,人管英語碩程,GHRM653,0,不分班,"跨文化管理
CROSS CULTURAL MANAGEMENT",3,期,False,30,13,0,30,華明儀,"三2,3,4(管CM 1019)","['', '', '234', '', '', '', '']","《講授類》
限IBMBA學程及GHRM MBA學程學生修習，欲加選學生請於異常處理階段辦理加選。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=FI601&Crsname=金融產業專業實習（二）,,,False,金融創新產碩,FI601,2,不分班,"金融產業專業實習（二）
PROFESSIONAL PRACTICE IN FINANCIAL INDUSTRY （II）",2,期,True,15,0,15,0,邱敬貿,"六1,2,3,4(管CM 1025)(實驗)","['', '', '', '', '', '1234', '']","《企業實習》
限金融創新產業碩士專班學生修課；每周上課時數4小時(此課程為暑假先修)",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=FI602&Crsname=金融產業專業實習（三）,,,False,金融創新產碩,FI602,2,不分班,"金融產業專業實習（三）
PROFESSIONAL PRACTICE IN FINANCIAL INDUSTRY （III）",2,期,True,15,0,15,0,邱敬貿,"六8,5,6,7(管CM 1025)(實驗)","['', '', '', '', '', '5678', '']","《企業實習》
限金融創新產業碩士專班學生修課；每周上課時數4小時",[],False
