url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=CL327&Crsname=古文字學,,,False,中文系,CL327,3,不分班,"古文字學
ARCHAIC PHILOLOGY",3,期,False,50,0,0,50,歐瑞安,,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=CL332&Crsname=近世出土文獻,,,False,中文系,CL332,4,不分班,"近世出土文獻
THE STUDY OF UNEARTHED DOCUMENTS IN THE PRESENT ERA",3,期,False,50,0,0,50,歐瑞安,,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=CL342&Crsname=聲韻學,,,False,中文系,CL342,3,不分班,"聲韻學
CHINESE PHONOLOGY",3,期,True,50,0,0,50,杜佳倫,,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=CL430&Crsname=性別文化民俗誌,,,False,中文系,CL430,2,不分班,"性別文化民俗誌
CHRONICLES OF FEMININE CULTURE",3,期,False,25,0,0,25,楊濟襄,,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=CL433&Crsname=臺灣古典文學概論,,,False,中文系,CL433,2,不分班,"臺灣古典文學概論
INTRODUCTION TO TAIWANESE CLASSICAL LITERATURE",3,期,False,30,0,0,30,鍾志偉,,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=CL439&Crsname=訓詁學,,,False,中文系,CL439,4,不分班,"訓詁學
EXEGETICS",2,期,True,50,0,0,50,歐瑞安,,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=CL454&Crsname=青聽文學,,,False,中文系,CL454,1,不分班,"青聽文學
YOUTHFUL LITERARY ENGAGEMENT: FROM TEXT TO WORLD",3,期,True,50,0,0,50,"涂書瑋,黃資婷",,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=CL461&Crsname=主題策展規畫與實踐（二）,,,False,中文系,CL461,4,不分班,"主題策展規畫與實踐（二）
CURATING THEMATIC EXHIBITIONS DESIGN AND PRACTICE (II)",3,期,False,50,0,0,50,"杜佳倫,鍾志偉,黃資婷",,"['', '', '', '', '', '', '']",《展演》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=DFLL105&Crsname=英語口語訓練一（一）：主題對話,,,True,外文系,DFLL105,1,不分班,"英語口語訓練一（一）：主題對話
ENGLISH ORAL TRAINING I (I): THEMATIC CONVERSATION",2,期,True,16,0,0,16,楊郁芬,,"['', '', '', '', '', '', '']","《講授類》
限本系學生修習，大一新生統一配課。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=DFLL105A&Crsname=英語口語訓練一（一）：主題對話,,,True,外文系,DFLL105A,1,不分班,"英語口語訓練一（一）：主題對話
ENGLISH ORAL TRAINING I (I): THEMATIC CONVERSATION",2,期,False,16,0,0,16,賴怡芃,,"['', '', '', '', '', '', '']","《講授類》
限本系學生修習，大一新生統一配課。",[],True
