url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP101&Crsname=教育心理學,,,False,中學學程,STP101,0,不分班,"教育心理學
EDUCATIONAL PSYCHOLOGY",2,期,False,50,0,0,50,"宋呈澔,張宇慧,張至慶,林靜慧,陳菁徽,馮雅群","一3,4(社SS 2005)","['34', '', '', '', '', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP104&Crsname=教學原理,,,False,中學學程,STP104,0,不分班,"教學原理
PRINCIPLES OF TEACHING",2,期,False,50,0,0,50,陳威霖,"四8,9(社SS 2006)","['', '', '', '89', '', '', '']","《講授類》
本課程為教育專業課程，雙語授課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP105&Crsname=輔導原理與實務,,,False,中學學程,STP105,0,不分班,"輔導原理與實務
THEORY AND PRACTICE OF GUIDANCE",2,期,False,50,0,0,50,鄭雯,"一8,9(社SS 2005)","['89', '', '', '', '', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP110&Crsname=教育概論,,,False,中學學程,STP110,0,不分班,"教育概論
INTRODUCTION TO EDUCATION",2,期,False,50,0,0,50,張至慶,"四B,5(社SS 2005)","['', '', '', 'B5', '', '', '']","《講授類》
本課程為教育專業課程，雙語授課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP118&Crsname=課程發展與設計,,,False,中學學程,STP118,0,不分班,"課程發展與設計
CURRICULUM DEVELOPMENT AND DESIGN",2,期,False,50,0,0,50,周珮儀,"二6,7(社SS 2006)","['', '67', '', '', '', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP121&Crsname=性別教育,,,False,中學學程,STP121,0,不分班,"性別教育
GENDER EDUCATION",2,期,False,25,0,0,25,"宋呈澔,林靜慧","三3,4(社SS 2001)","['', '', '34', '', '', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP123&Crsname=教學媒體與運用,,,False,中學學程,STP123,0,不分班,"教學媒體與運用
THE USE OF INSTRUCTIONAL MEDIA",2,期,False,50,0,0,50,陳菁徽,"二3,4(社SS 2006)","['', '34', '', '', '', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP133&Crsname=比較教育,,,False,中學學程,STP133,0,不分班,"比較教育
COMPARATIVE EDUCATION",2,期,False,50,0,0,50,林靜慧,"一B,5(社SS 2006)","['B5', '', '', '', '', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP166&Crsname=生命教育,,,False,中學學程,STP166,0,不分班,"生命教育
LIFE EDUCATION",2,期,False,50,0,0,50,楊淑晴,"二6,7(社SS 2004-3)","['', '67', '', '', '', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP170&Crsname=心理學,,,False,中學學程,STP170,0,不分班,"心理學
INTRODUCTION TO PSYCHOLOGY",3,期,False,10,0,0,10,"鄭雯,馮雅群","一5,6,7(社SS 2001)","['567', '', '', '', '', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP173&Crsname=教育行政,,,False,中學學程,STP173,0,不分班,"教育行政
EDUCATIONAL ADMINISTRATION",2,期,False,50,0,0,50,王進焱,"五3,4(社SS 2005)","['', '', '', '', '34', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP182&Crsname=探究與實作,,,False,中學學程,STP182,0,不分班,"探究與實作
INQUIRY AND PRACTICE",2,期,False,50,0,0,50,張宇慧,"二8,9(社SS 3006)","['', '89', '', '', '', '', '']","《講授類》
本課程為教育學程課程",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP262&Crsname=自然領域-物理科/物理專長教材教法,,,False,中學學程,STP262,0,不分班,"自然領域-物理科/物理專長教材教法
SUBJECT MATTER AND PEDAGOGY FOR SCIENCE/PHYSICS",2,期,False,50,0,0,50,郭建成,"二6,7(社SS 2002-2)","['', '67', '', '', '', '', '']","《講授類》
本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP264&Crsname=自然領域-生物科/生物專長教材教法,,,False,中學學程,STP264,0,不分班,"自然領域-生物科/生物專長教材教法
SUBJECT MATTER AND PEDAGOGY FOR SCIENCE/BIOLOGY",2,期,False,50,0,0,50,王麗雅,"一8,9(社SS 2002-2)","['89', '', '', '', '', '', '']","《講授類》
本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP266&Crsname=語文領域-國語文專長教材教法,,,False,中學學程,STP266,0,不分班,"語文領域-國語文專長教材教法
SUBJECT MATTER AND PEDAGOGY FOR CHINESE",2,期,False,50,0,0,50,陳威霖,"五6,7(社SS 2005)","['', '', '', '', '67', '', '']","《講授類》
本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP268&Crsname=語文領域-英語文專長教材教法,,,False,中學學程,STP268,0,不分班,"語文領域-英語文專長教材教法
SUBJECT MATTER AND PEDAGOGY FOR ENGLISH",2,期,False,50,0,0,50,莊雪華,"二3,4(社SS 2005)","['', '34', '', '', '', '', '']","《講授類》
本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=1&CrsDat=STP270&Crsname=數學領域-數學專長教材教法,,,False,中學學程,STP270,0,不分班,"數學領域-數學專長教材教法
MATHEMATICS TEACHING METHODS",2,期,False,50,0,0,50,黃家杰,"三A,1(社SS 2002-2)","['', '', 'A1', '', '', '', '']","《講授類》
本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。",[],False
